Location_Code,Whole_House_Pct,Flat_Pct
E01012892,0.835990888382688,0.16400911161731208
E01012893,0.8197146562905318,0.18028534370946822
E01012858,0.9302325581395349,0.06566347469220246
E01012860,0.9860248447204969,0.013975155279503106
E01012886,0.9135446685878963,0.08645533141210375
E01012888,0.9289617486338798,0.06830601092896176
E01033110,0.8219895287958116,0.17670157068062828
E01012882,0.9912917271407837,0.008708272859216255
E01012883,0.8499384993849939,0.15006150061500614
E01012884,0.9090909090909091,0.09090909090909091
E01012887,0.7258522727272727,0.2727272727272727
E01032595,0.9108527131782945,0.08785529715762273
E01013174,0.9680851063829787,0.031914893617021274
E01013175,0.9252032520325203,0.07317073170731707
E01013176,0.9804878048780488,0.01951219512195122
E01013177,0.638118214716526,0.3618817852834741
E01013178,0.9877112135176651,0.01228878648233487
E01013179,0.931782945736434,0.06666666666666667
E01013180,0.9619651347068146,0.03803486529318542
E01013136,0.25922023182297155,0.7407797681770284
E01013137,0.16391852570320078,0.8360814742967992
E01013139,0.6211901306240929,0.3788098693759071
E01013142,0.717283950617284,0.2814814814814815
E01013218,0.8896746817538896,0.11032531824611033
E01013219,0.9543446244477173,0.045655375552282766
E01013220,0.8669950738916257,0.1330049261083744
E01013221,0.5345849802371542,0.4644268774703557
E01013222,0.8925619834710744,0.10743801652892562
E01013144,0.45859085290482077,0.5414091470951793
E01013145,0.9940944881889764,0.005905511811023622
E01013146,0.955617198335645,0.044382801664355064
E01013148,0.967409948542024,0.032590051457975985
E01013195,0.8736517719568567,0.1263482280431433
E01013196,0.9138513513513513,0.08614864864864864
E01013201,0.8095238095238095,0.19047619047619047
E01013202,0.8931297709923665,0.10687022900763359
E01013203,0.7392996108949417,0.2607003891050584
E01013138,0.7682020802377415,0.23179791976225855
E01013140,0.8710601719197708,0.12893982808022922
E01013141,0.9276218611521418,0.0723781388478582
E01013143,0.9543973941368078,0.04560260586319218
E01013173,0.925476603119584,0.07279029462738301
E01013223,0.9830220713073005,0.01697792869269949
E01013224,0.9711779448621554,0.02882205513784461
E01013226,0.9829457364341085,0.017054263565891473
E01013187,0.3695395513577332,0.6304604486422668
E01013188,0.9373219373219374,0.06267806267806268
E01013231,0.9862068965517241,0.013793103448275862
E01013233,0.9575471698113207,0.04245283018867924
E01013147,0.88,0.12
E01013234,0.8806404657933042,0.11935953420669577
E01033414,0.982642237222758,0.017357762777242044
E01013128,0.843167701863354,0.15683229813664595
E01013198,0.9127725856697819,0.08722741433021806
E01013199,0.7888307155322862,0.2111692844677138
E01013200,0.9904397705544933,0.009560229445506692
E01013159,0.8989280245022971,0.10107197549770292
E01013161,0.8443316412859561,0.155668358714044
E01013162,0.7558620689655172,0.24413793103448275
E01013165,0.8154574132492114,0.18454258675078863
E01013158,0.9381107491856677,0.06188925081433225
E01013160,0.993993993993994,0.0045045045045045045
